"site_date_hour","call_rate","n_call","rec_time","hour","month","year","site"
"SUKIA_20201222_180000",11.3329291111111,34,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201222_190000",37.9986446666667,114,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201222_200000",20.3326081111111,61,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201222_210000",45.3317164444444,136,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201222_220000",30.3322514444444,91,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201222_230000",17.999358,54,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201223_000000",6.33310744444444,19,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201223_010000",7.99971466666667,24,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201223_020000",17.6660365555556,53,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201223_030000",2.66657155555556,8,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201223_040000",9.33300044444444,28,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201223_170000",3.33321444444444,10,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201223_180000",25.6657512222222,77,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201223_190000",28.3323227777778,85,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201223_200000",24.6657868888889,74,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201223_210000",35.6653945555556,107,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201223_220000",40.9985376666667,123,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201223_230000",27.6656798888889,83,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201224_000000",17.999358,54,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201224_010000",8.999679,27,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201224_020000",5.66646455555556,17,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201224_030000",4.99982166666667,15,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201224_040000",3.33321444444444,10,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201224_170000",0,0,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201224_180000",18.9993223333333,57,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201224_190000",30.3322514444444,91,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201224_200000",76.6639322222222,230,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201224_210000",75.6639678888889,227,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201224_220000",33.3321444444444,100,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201224_230000",20.999251,63,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201225_000000",10.9996076666667,33,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201225_010000",2.999893,9,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201225_020000",2.33325011111111,7,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201225_030000",0.333321444444444,1,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201225_040000",2.33325011111111,7,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201225_170000",0.333321444444444,1,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201225_180000",3.66653588888889,11,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201225_190000",22.3325367777778,67,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201225_200000",22.9991796666667,69,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201225_210000",34.3321087777778,103,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201225_220000",12.9995363333333,39,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201225_230000",6.66642888888889,20,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201226_000000",4.33317877777778,13,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201226_010000",3.33321444444444,10,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201226_020000",2.33325011111111,7,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201226_030000",6.33310744444444,19,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201226_040000",3.66653588888889,11,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201226_170000",1.99992866666667,6,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201226_180000",15.3327864444444,46,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201226_190000",15.3327864444444,46,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201226_200000",36.6653588888889,110,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201226_210000",16.6660722222222,50,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201226_220000",55.9980026666667,168,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201226_230000",9.66632188888889,29,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201227_000000",10.9996076666667,33,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201227_010000",3.99985733333333,12,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201227_020000",2.999893,9,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201227_030000",5.33314311111111,16,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201227_040000",4.66650022222222,14,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201227_170000",1.66660722222222,5,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201227_180000",4.66650022222222,14,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201227_190000",2.999893,9,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201227_200000",0.999964333333333,3,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201227_210000",3.99985733333333,12,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201227_220000",3.99985733333333,12,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201227_230000",7.66639322222222,23,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201228_000000",1.33328577777778,4,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201228_010000",0,0,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201228_020000",0,0,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201228_030000",0,0,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201228_040000",0,0,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201228_170000",1.99992866666667,6,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201228_180000",12.9995363333333,39,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201228_190000",10.6662862222222,32,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201228_200000",34.3321087777778,103,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201228_210000",49.6648952222222,149,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201228_220000",44.3317521111111,133,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201228_230000",20.6659295555556,62,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201229_000000",15.3327864444444,46,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201229_010000",1.99992866666667,6,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201229_020000",3.66653588888889,11,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201229_030000",0.999964333333333,3,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201229_040000",0.333321444444444,1,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201229_170000",0,0,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201229_180000",9.33300044444444,28,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201229_190000",11.3329291111111,34,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201229_200000",11.999572,36,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201229_210000",15.6661078888889,47,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201229_220000",16.6660722222222,50,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201229_230000",5.66646455555556,17,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201230_000000",2.66657155555556,8,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201230_010000",6.99975033333333,21,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201230_020000",0.333321444444444,1,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201230_030000",1.66660722222222,5,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201230_040000",0.999964333333333,3,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201230_170000",0.666642888888889,2,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201230_180000",6.33310744444444,19,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201230_190000",15.6661078888889,47,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201230_200000",20.3326081111111,61,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201230_210000",21.9992153333333,66,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201230_220000",10.3329647777778,31,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201230_230000",1.33328577777778,4,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20201231_000000",2.33325011111111,7,19.9992866666667,0,12,2020,"SUKIA"
"SUKIA_20201231_010000",0,0,19.9992866666667,1,12,2020,"SUKIA"
"SUKIA_20201231_020000",0.999964333333333,3,19.9992866666667,2,12,2020,"SUKIA"
"SUKIA_20201231_030000",0,0,19.9992866666667,3,12,2020,"SUKIA"
"SUKIA_20201231_040000",0,0,19.9992866666667,4,12,2020,"SUKIA"
"SUKIA_20201231_170000",0.333321444444444,1,19.9992866666667,17,12,2020,"SUKIA"
"SUKIA_20201231_180000",9.33300044444444,28,19.9992866666667,18,12,2020,"SUKIA"
"SUKIA_20201231_190000",18.9993223333333,57,19.9992866666667,19,12,2020,"SUKIA"
"SUKIA_20201231_200000",25.3324297777778,76,19.9992866666667,20,12,2020,"SUKIA"
"SUKIA_20201231_210000",18.9993223333333,57,19.9992866666667,21,12,2020,"SUKIA"
"SUKIA_20201231_220000",10.3329647777778,31,19.9992866666667,22,12,2020,"SUKIA"
"SUKIA_20201231_230000",4.99982166666667,15,19.9992866666667,23,12,2020,"SUKIA"
"SUKIA_20210101_000000",8.999679,27,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210101_010000",0.333321444444444,1,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210101_020000",1.33328577777778,4,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210101_030000",0.333321444444444,1,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210101_040000",0,0,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210101_170000",14.6661435555556,44,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210101_180000",10.9996076666667,33,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210101_190000",33.9987873333333,102,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210101_200000",36.6653588888889,110,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210101_210000",57.9979313333333,174,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210101_220000",32.3321801111111,97,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210101_230000",15.3327864444444,46,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210102_000000",9.66632188888889,29,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210102_010000",7.66639322222222,23,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210102_020000",10.3329647777778,31,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210102_030000",4.99982166666667,15,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210102_040000",6.66642888888889,20,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210102_170000",0,0,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210102_180000",19.9992866666667,60,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210102_190000",21.9992153333333,66,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210102_200000",31.6655372222222,95,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210102_210000",30.3322514444444,91,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210102_220000",67.6642532222222,203,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210102_230000",29.99893,90,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210103_000000",11.6662505555556,35,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210103_010000",4.99982166666667,15,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210103_020000",2.33325011111111,7,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210103_030000",0,0,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210103_040000",0.333321444444444,1,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210103_170000",8.66635755555555,26,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210103_180000",18.6660008888889,56,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210103_190000",26.6657155555556,80,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210103_200000",20.999251,63,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210103_210000",49.9982166666667,150,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210103_220000",33.9987873333333,102,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210103_230000",8.66635755555555,26,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210104_000000",4.33317877777778,13,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210104_010000",4.33317877777778,13,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210104_020000",1.33328577777778,4,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210104_030000",3.99985733333333,12,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210104_040000",3.33321444444444,10,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210104_170000",0,0,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210104_180000",15.3327864444444,46,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210104_190000",15.6661078888889,47,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210104_200000",32.6655015555556,98,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210104_210000",20.999251,63,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210104_220000",23.999144,72,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210104_230000",13.3328577777778,40,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210105_000000",6.33310744444444,19,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210105_010000",10.9996076666667,33,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210105_020000",0.999964333333333,3,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210105_030000",2.999893,9,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210105_040000",0,0,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210105_170000",6.99975033333333,21,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210105_180000",10.9996076666667,33,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210105_190000",12.9995363333333,39,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210105_200000",17.999358,54,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210105_210000",17.6660365555556,53,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210105_220000",16.3327507777778,49,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210105_230000",8.66635755555555,26,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210106_000000",2.66657155555556,8,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210106_010000",0,0,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210106_020000",1.99992866666667,6,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210106_030000",0.666642888888889,2,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210106_040000",0.333321444444444,1,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210106_170000",2.66657155555556,8,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210106_180000",6.66642888888889,20,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210106_190000",14.6661435555556,44,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210106_200000",10.3329647777778,31,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210106_210000",10.3329647777778,31,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210106_220000",3.66653588888889,11,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210106_230000",5.66646455555556,17,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210107_000000",0,0,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210107_010000",0,0,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210107_020000",0,0,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210107_030000",0,0,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210107_040000",0,0,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210107_170000",0,0,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210107_180000",3.66653588888889,11,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210107_190000",5.33314311111111,16,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210107_200000",4.33317877777778,13,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210107_210000",3.33321444444444,10,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210107_220000",1.99992866666667,6,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210107_230000",4.99982166666667,15,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210108_000000",0.333321444444444,1,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210108_010000",0.666642888888889,2,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210108_020000",3.33321444444444,10,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210108_030000",1.99992866666667,6,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210108_040000",0,0,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210108_170000",0,0,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210108_180000",2.33325011111111,7,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210108_190000",7.66639322222222,23,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210108_200000",6.33310744444444,19,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210108_210000",9.33300044444444,28,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210108_220000",3.99985733333333,12,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210108_230000",2.999893,9,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210109_000000",1.33328577777778,4,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210109_010000",0.666642888888889,2,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210109_020000",0,0,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210109_030000",0.666642888888889,2,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210109_040000",0,0,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210109_170000",0,0,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210109_180000",0.666642888888889,2,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210109_190000",8.66635755555555,26,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210109_200000",9.33300044444444,28,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210109_210000",13.9995006666667,42,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210109_220000",13.3328577777778,40,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210109_230000",11.3329291111111,34,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210110_000000",5.66646455555556,17,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210110_010000",18.9993223333333,57,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210110_020000",5.66646455555556,17,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210110_030000",20.6659295555556,62,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210110_040000",28.6656442222222,86,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210110_170000",0,0,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210110_180000",35.998716,108,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210110_190000",10.3329647777778,31,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210110_200000",34.9987516666667,105,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210110_210000",33.6654658888889,101,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210110_220000",38.3319661111111,115,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210110_230000",24.6657868888889,74,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210111_000000",8.999679,27,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210111_010000",3.33321444444444,10,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210111_020000",6.99975033333333,21,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210111_030000",12.3328934444444,37,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210111_040000",7.66639322222222,23,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210111_170000",4.99982166666667,15,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210111_180000",12.6662148888889,38,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210111_190000",12.9995363333333,39,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210111_200000",13.3328577777778,40,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210111_210000",22.6658582222222,68,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210111_220000",20.3326081111111,61,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210111_230000",34.6654302222222,104,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210112_000000",14.999465,45,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210112_010000",12.6662148888889,38,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210112_020000",5.66646455555556,17,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210112_030000",6.66642888888889,20,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210112_040000",5.999786,18,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210112_170000",0,0,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210112_180000",19.9992866666667,60,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210112_190000",6.99975033333333,21,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210112_200000",16.9993936666667,51,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210112_210000",5.33314311111111,16,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210112_220000",9.33300044444444,28,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210112_230000",13.6661792222222,41,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210113_000000",5.33314311111111,16,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210113_010000",3.66653588888889,11,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210113_020000",2.66657155555556,8,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210113_030000",4.33317877777778,13,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210113_040000",1.33328577777778,4,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210113_170000",2.33325011111111,7,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210113_180000",6.33310744444444,19,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210113_190000",11.6662505555556,35,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210113_200000",21.6658938888889,65,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210113_210000",11.3329291111111,34,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210113_220000",20.3326081111111,61,19.9992866666667,22,1,2021,"SUKIA"
"SUKIA_20210113_230000",9.33300044444444,28,19.9992866666667,23,1,2021,"SUKIA"
"SUKIA_20210114_000000",4.66650022222222,14,19.9992866666667,0,1,2021,"SUKIA"
"SUKIA_20210114_010000",2.66657155555556,8,19.9992866666667,1,1,2021,"SUKIA"
"SUKIA_20210114_020000",0.666642888888889,2,19.9992866666667,2,1,2021,"SUKIA"
"SUKIA_20210114_030000",2.66657155555556,8,19.9992866666667,3,1,2021,"SUKIA"
"SUKIA_20210114_040000",1.66660722222222,5,19.9992866666667,4,1,2021,"SUKIA"
"SUKIA_20210114_170000",3.33321444444444,10,19.9992866666667,17,1,2021,"SUKIA"
"SUKIA_20210114_180000",7.99971466666667,24,19.9992866666667,18,1,2021,"SUKIA"
"SUKIA_20210114_190000",7.33307177777778,22,19.9992866666667,19,1,2021,"SUKIA"
"SUKIA_20210114_200000",13.3328577777778,40,19.9992866666667,20,1,2021,"SUKIA"
"SUKIA_20210114_210000",18.9993223333333,57,19.9992866666667,21,1,2021,"SUKIA"
"SUKIA_20210114_220000",26.6657155555556,80,19.9992866666667,22,1,2021,"SUKIA"
